,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,Approach-1_output,Approach-2_output
587,1078,38,beautiful dress,"this dress is one of my new favorites. i usually wear a medium petite but had to size down in order to get it to fit properly. i was able to get the green one, while visiting in san francisco. i wish more stores had a petite section! it was great to be able to try things on!!!",4,1,4,General,Dresses,Dresses,"['order fit', 'beautiful dress dress', 'dress new favorites', 'medium petite size', 'petite size order', 'stores petite section']","['order fit', 'beautiful dress dress', 'dress new favorites', 'medium petite size', 'petite size order', 'stores petite section']"
588,1078,29,throw it on and go,"since there were so many colors to choose from and the 20% full priced items sale was going on, i went in person to retailer to check these great dresses out. glad i did! online i was torn between several prints, but in the dressing room, there was a clear winner for me (just for personal preference. the prints are still all great!). these dresses are so flattering and comfortable. great with a cardigan or jacket for work or sandals for the weekend. definitely tts. i am pretty much always a m in e",5,1,0,General,Dresses,Dresses,"['colors choose', 'sale going', 'great dresses', 'prints dressing', 'pretty m', 'm e', 'room clear winner', 'personal preference prints', 'dresses flattering comfortable', 'comfortable great cardigan', 'great cardigan jacket', 'retailer check great dresses']","['colors choose', 'sale going', 'great dresses', 'prints dressing', 'pretty m', 'm e', 'room clear winner', 'personal preference prints', 'dresses flattering comfortable', 'comfortable great cardigan', 'great cardigan jacket', 'retailer check great dresses']"
589,1078,42,my wife loves this dress!,"i bought this dress because i thought it would look good on her, and it does.",5,1,0,General,Dresses,Dresses,"['wife loves', 'dress bought', 'dress thought', 'dress thought look good']","['wife loves', 'dress bought', 'dress thought', 'dress thought look good']"
590,1078,56,unreasonably flattering,"to my knowledge this dress looks great on everyone. the fabric is light and of moderate quality, the finishing is acceptable. a great basic.",4,1,0,General,Dresses,Dresses,"['great fabric', 'flattering knowledge dress', 'light moderate quality', 'quality finishing acceptable', 'dress looks great fabric']","['great fabric', 'flattering knowledge dress', 'light moderate quality', 'quality finishing acceptable', 'dress looks great fabric']"
591,1078,54,very pretty fress,"i got it in tangerine. beautiful, soft material, very flattering and cute dress. i am petite, so i will have to do some alterations to make the top port shorter, but other than that it's a perfect dress.",5,1,0,General,Dresses,Dresses,"['fress got', 'cute dress', 'beautiful soft material', 'dress petite alterations', 'petite alterations port', 'shorter perfect dress', 'material flattering cute dress']","['fress got', 'cute dress', 'beautiful soft material', 'dress petite alterations', 'petite alterations port', 'shorter perfect dress', 'material flattering cute dress']"
592,1078,39,pop of posey,"i was so excited to order this dress; however, once it arrived, i realized that the fit doesn't work for me. i carry my weight in my stomach and backside, and the dress clung to my trouble areas.",4,1,0,General,Dresses,Dresses,"['dress arrived', 'fit work', 'work carry', 'posey excited order', 'excited order dress', 'dress clung trouble', 'clung trouble areas', 'dress arrived realized fit']","['dress arrived', 'fit work', 'work carry', 'posey excited order', 'excited order dress', 'dress clung trouble', 'clung trouble areas', 'dress arrived realized fit']"
593,1078,26,so flattering!,"this is the most flattering dress i have bought in years. the fact that it's machine washable was a huge plus. fabric is so comfortable and the length is perfect! i wear either m or l and went with the large for a little extra room, but either would have fit well.",5,1,0,General,Dresses,Dresses,"['dress bought', 'flattering flattering dress', 'fabric comfortable length', 'length perfect wear', 'little extra room', 'extra room fit']","['dress bought', 'flattering flattering dress', 'fabric comfortable length', 'length perfect wear', 'little extra room', 'extra room fit']"
594,1078,56,beautiful summer dress,"i saw this dress online and drove to the store to try it on. i love it! i bought the tangerine color which is really red and blue (not black). i am 5'7"", 130 pounds, 34b and i got the xs. the small was too loose in the upper portion and the arm holes were big, like another reviewer reported. i have a long torso and the dress fit perfectly. it's a lovely, soft fabric and i will take it traveling with me as it won't wrinkle (and it's washable).the back is cut low, but surprisingly my bra didn't sh",5,1,10,General,Dresses,Dresses,"['dress saw', 'drove store', 'store try', 'love bought', 'dress fit', 'fabric traveling', 'beautiful summer dress', 'loose upper portion', 'upper portion arm', 'arm holes big', 'big like reviewer', 'long torso dress', 'lovely soft fabric', 'reviewer reported long torso']","['dress saw', 'drove store', 'store try', 'love bought', 'dress fit', 'fabric traveling', 'beautiful summer dress', 'loose upper portion', 'upper portion arm', 'arm holes big', 'big like reviewer', 'long torso dress', 'lovely soft fabric', 'reviewer reported long torso']"
595,1078,25,great movement,"beautiful, washes well in a garment bag on delicate. has little clips in the shoulders to hold bra straps which is crucial with the scoop back if you have sloped shoulders like mine. i normally go for a large, but was definitely a medium in this dress. 32"" waist, 32f bra, 
only minor complaint is that the pattern (at least on the red, though probably also on the others) is just printed on the outside and the inside is faded almost white, so since the sides of the dress are slightly longer than",4,1,2,General,Dresses,Dresses,"['great movement', 'shoulders hold', 'scoop sloped', 'medium dress', 'white sides', 'sides dress', 'movement beautiful washes', 'beautiful washes garment', 'delicate little clips', 'little clips shoulders', 'straps crucial scoop', 'bra minor complaint', 'minor complaint pattern']","['great movement', 'shoulders hold', 'scoop sloped', 'medium dress', 'white sides', 'sides dress', 'movement beautiful washes', 'beautiful washes garment', 'delicate little clips', 'little clips shoulders', 'straps crucial scoop', 'bra minor complaint', 'minor complaint pattern']"
596,1078,23,"super flattering, beautiful dress","this is my favorite dress i've bought in the past year! it is super flattering and can be worn for work or casual wear. the fabric is soft and comfortable. can't wait till the weather gets warmer so i can start wearing it regularly!

i'm 5'5 145lbs, 37-29-39. i got the medium petite and it fits perfectly!",5,1,98,General,Dresses,Dresses,"['casual wear', 'warmer start', 'start wearing', 'flattering beautiful dress', 'dress favorite dress', 'past year super', 'flattering worn work', 'worn work casual', 'soft comfortable wait', 'dress bought past year', 'weather gets warmer start']","['casual wear', 'warmer start', 'start wearing', 'flattering beautiful dress', 'dress favorite dress', 'past year super', 'flattering worn work', 'worn work casual', 'soft comfortable wait', 'dress bought past year', 'weather gets warmer start']"
597,1078,64,,"lovely dress, but i would recommend ordering a size smaller than you normally do.",5,1,8,General,Dresses,Dresses,"['recommend ordering', 'lovely dress recommend']","['recommend ordering', 'lovely dress recommend']"
598,1078,42,so fun and pretty!,"i had to return my original order to size down - the bottom half was fine with either size, but the medium was baggy in the back torso area. (i'm 5'8"", 150#). i bought the ""tangerine"" version, which really is more red than orange. it's versatile and can be paired with various third pieces and shoes. i do have a long torso and this waist is a bit short on me however.",5,1,0,General,Dresses,Dresses,"['fun pretty return', 'return original order', 'original order size', 'half fine size', 'fine size medium']","['fun pretty return', 'return original order', 'original order size', 'half fine size', 'fine size medium']"
599,1078,45,"feminine and flattering, love this dress!!","green- feminine and flattering, love this dress!!",5,1,0,General,Dresses,Dresses,"['feminine flattering love', 'flattering love dress', 'feminine flattering love', 'flattering love dress']","['feminine flattering love', 'flattering love dress', 'feminine flattering love', 'flattering love dress']"
600,1078,50,great dress but heavy material,i just received this dress and tried it on. it's a nice dress that is flattering but the material was much heavier that i expected it to be. it's way to heavy to wear in the florida heat so unfortunately it's going back.,5,1,0,General,Dresses,Dresses,"['great dress', 'material received', 'nice dress', 'dress flattering', 'dress heavy material', 'dress tried nice dress']","['great dress', 'material received', 'nice dress', 'dress flattering', 'dress heavy material', 'dress tried nice dress']"
601,1078,37,lovely lines,"this dress is gorgeous and has beautiful lines. it is a little on the big side, but the fabric drapes enough that it doesn't matter.",4,1,1,General,Dresses,Dresses,"['lovely lines', 'drapes matter', 'lines dress gorgeous', 'gorgeous beautiful lines', 'little big fabric', 'big fabric drapes']","['lovely lines', 'drapes matter', 'lines dress gorgeous', 'gorgeous beautiful lines', 'little big fabric', 'big fabric drapes']"
602,1078,36,great fit & feel,"i love this dress and will be purchasing it in other patterns. the fit is incredibly flattering and the fabric is lovely. doesn't wrinkle, easy to wash and wear. i am 5'7, 190lbs, bottom heavy with a 38c bra size. i purchased the size large and it fits me perfectly (though perhaps a little bit snug in the waist). if i wanted a looser fit, an xl would probably work though might be a bit loose on the top. the low back hits just above my bra strap, but does in fact cover all straps. for reference,",5,1,0,General,Dresses,Dresses,"['great fit', 'patterns fit', 'flattering fabric', 'wash wear', 'size purchased', 'little bit', 'looser fit', 'fact cover', 'straps reference', 'fabric lovely wrinkle', 'wrinkle easy wash', 'heavy 38c bra', 'bit snug waist', 'loose low hits', 'low hits bra']","['great fit', 'patterns fit', 'flattering fabric', 'wash wear', 'size purchased', 'little bit', 'looser fit', 'fact cover', 'straps reference', 'fabric lovely wrinkle', 'wrinkle easy wash', 'heavy 38c bra', 'bit snug waist', 'loose low hits', 'low hits bra']"
603,1078,26,buy it!,"this dress is amazing! ordered one with a discount (the dark blue with flowers print) and it was becoming my go-to for work so had to bite the bullet and order two other colors full price. size m fit perfect 5'7"" 150#",5,1,0,General,Dresses,Dresses,"['dark blue flowers', 'blue flowers print']","['dark blue flowers', 'blue flowers print']"
604,1078,42,easy comfortable dress,"purchased dress in blue motif. love it. it is casual and comfortable, no fuss dress. love the sexy open scoop back that is just high enough to comfortably cover my bra strap.",5,1,0,General,Dresses,Dresses,"['dress purchased', 'easy comfortable dress', 'dress blue motif', 'motif love casual', 'comfortable fuss dress', 'fuss dress love', 'sexy open scoop']","['dress purchased', 'easy comfortable dress', 'dress blue motif', 'motif love casual', 'comfortable fuss dress', 'fuss dress love', 'sexy open scoop']"
605,1078,29,,"this is a beautiful summer dress. i especially love the exposed back which is the perfect cut to not show your bra and feels professional enough for work. plus it's comfortable, drapes nicely, and is machine wash and dry.",5,1,0,General,Dresses,Dresses,"['professional work', 'comfortable drapes', 'beautiful summer dress', 'perfect cut bra', 'love exposed perfect cut', 'bra feels professional work']","['professional work', 'comfortable drapes', 'beautiful summer dress', 'perfect cut bra', 'love exposed perfect cut', 'bra feels professional work']"
606,1078,25,gorgeous dress,"i am so glad i returned this dress for a size down. i am 5'10"", and 160 lbs (curvy and muscular build), and the medium was surprisingly much too large on me. i returned it for a small, and oh my, it is perfect. i plan on wearing this to two summer weddings this year, and will then wear it for work. it really is a go-anywhere-do-anything sort of dress.",5,1,0,General,Dresses,Dresses,"['gorgeous dress', 'perfect plan', 'plan wearing', 'year wear', 'curvy muscular build']","['gorgeous dress', 'perfect plan', 'plan wearing', 'year wear', 'curvy muscular build']"
607,1078,41,perfect!,"this is a perfectly lovely jersey dress. it's really comfortable, true to size and the cut is flattering. you can wear it to work with heels or to the playground with your kids in sneakers or sandals. i didn't want to take it off. sizing is straightforward on this one: just order your regular size. there's nothing tricky about sizing. the xxsp (my regular size, depicted here), was just above the knee and not quite as long as the product description. great buy. waiting for boston weather to coope",5,1,6,General,Dresses,Dresses,"['sandals want', 'straightforward order', 'regular size', 'size depicted', 'buy waiting', 'comfortable true size', 'true size cut', 'cut flattering wear', 'flattering wear work', 'order regular size', 'size tricky sizing', 'tricky sizing xxsp', 'knee long product', 'long product description', 'description great buy', 'sandals want sizing straightforward']","['sandals want', 'straightforward order', 'regular size', 'size depicted', 'buy waiting', 'comfortable true size', 'true size cut', 'cut flattering wear', 'flattering wear work', 'order regular size', 'size tricky sizing', 'tricky sizing xxsp', 'knee long product', 'long product description', 'description great buy', 'sandals want sizing straightforward']"
608,1078,45,very flattering,this dress is flattering in so many ways. fitted through the bodice with a lovely flare from the waist down to cover those hippy hips. sizing is perfect. i also bought it in the navy/black color. you can dress up with heels or down with flip flops.,5,1,0,General,Dresses,Dresses,"['flattering dress', 'ways fitted', 'dress flattering ways', 'lovely flare waist', 'flare waist cover', 'cover hippy hips', 'hips sizing perfect', 'black color dress', 'heels flip flops']","['flattering dress', 'ways fitted', 'dress flattering ways', 'lovely flare waist', 'flare waist cover', 'cover hippy hips', 'hips sizing perfect', 'black color dress', 'heels flip flops']"
609,1078,38,i own three,"i bought this dress in three different patterns, i love it so much! i am 5'7"" and around 135 pounds. usually a size six or eight in dresses. ordered the small and fits perfectly if a little bit. curvy frame. great for women on the busty side. fits beautiful and is stretchy but not too clingy.",5,1,0,General,Dresses,Dresses,"['patterns love', 'small fits', 'little bit', 'dress different patterns', 'bit curvy frame', 'frame great women', 'beautiful stretchy clingy', 'dresses ordered small fits']","['patterns love', 'small fits', 'little bit', 'dress different patterns', 'bit curvy frame', 'frame great women', 'beautiful stretchy clingy', 'dresses ordered small fits']"
610,1078,35,"feminine dress, size down","i've had this dress for a while now and waited to write a review, glad i did. i originally ordered the mp, 5'5"" 130 lbs. while it looked nice - accentuated my waist it was a bit big in the chest area. it probably would have been ok but i am picky about fit. after debating for awhile i ordered the sp and it fits much better! when i pulled it out of the package i was worried it was too short but it's not. it hits right above my knee. in fact i compared both dresses and there is not much of a diffe",5,1,0,General,Dresses,Dresses,"['dress waited', 'sp fits', 'short hits', 'fact compared', 'feminine dress size', 'bit big chest', 'big chest area', 'picky fit debating', 'hits right knee', 'right knee fact', 'package worried short hits']","['dress waited', 'sp fits', 'short hits', 'fact compared', 'feminine dress size', 'bit big chest', 'big chest area', 'picky fit debating', 'hits right knee', 'right knee fact', 'package worried short hits']"
611,1078,47,great dress!,super easy and cute. i received lots of compliments!,5,1,0,General,Dresses,Dresses,"['great dress', 'easy cute', 'cute received']","['great dress', 'easy cute', 'cute received']"
612,1078,29,perfect if you have curves,"i ordered this dress the instant it appeared online, hoping that 'tangerine' would mean red, and not orange. and, what luck! it was the perfect red for my coloring - nothing orange or bricky, it was a true red. the background color is actually a deep navy, but it looks almost black in some angles. the fabric is super comfortable. it's long enough for work, easy and fun enough for a date, and perfect for spring-summer months. 

my only problem with it is the top is too large. i am a 34-a, 5ft-3",4,1,4,General,Dresses,Dresses,"['perfect curves', 'curves ordered', 'instant appeared', 'perfect red coloring', 'true red background', 'red background color', 'black angles fabric', 'comfortable long work', 'work easy fun', 'easy fun date', 'date perfect spring']","['perfect curves', 'curves ordered', 'instant appeared', 'perfect red coloring', 'true red background', 'red background color', 'black angles fabric', 'comfortable long work', 'work easy fun', 'easy fun date', 'date perfect spring']"
613,1078,62,this product fabric feels great.,"it slips on easily, is soft & flattering. it will definitely be my ""go to"" dress.",5,1,1,General,Dresses,Dresses,"['great slips', 'fabric feels great slips']","['great slips', 'fabric feels great slips']"
614,1078,37,pretty for spring and summer,"i love the green pattern. the fabric hangs and moves beautifully. thick enough to cover undergarments without slip or liner. ballet back is nice detail. i'm curvy and generally between s and m, s has a little room to spare. generally flattering piece. great for summer!",4,1,0,General,Dresses,Dresses,"['fabric hangs', 'undergarments slip', 'little room', 'pretty spring summer', 'green pattern fabric', 'thick cover undergarments', 'nice detail curvy', 'piece great summer', 'summer love green pattern']","['fabric hangs', 'undergarments slip', 'little room', 'pretty spring summer', 'green pattern fabric', 'thick cover undergarments', 'nice detail curvy', 'piece great summer', 'summer love green pattern']"
615,1078,24,love it!,"this dress is soft and comfortable. it's perfect for summer. i ordered my usual size 4 petite and it fits perfectly. 34"" 26"" 5'1""",5,1,5,General,Dresses,Dresses,"['usual size', 'comfortable perfect summer', 'summer ordered usual size']","['usual size', 'comfortable perfect summer', 'summer ordered usual size']"
616,1078,53,a new favorite!,"i absolutely love this dress. the color is beautiful, the fit is flattering and it is so comfy i didn't want to take it off until bedtime. it is an all around winner. if i could do one thing to make it absolutely perfect i would take and inch or two off the hem. i am think of doing that but seriously i am not sure i want to have it out in alterations when i could be wearing it, it is just too comfy and cute!",5,1,0,General,Dresses,Dresses,"['perfect inch', 'alterations wearing comfy']","['perfect inch', 'alterations wearing comfy']"
617,1078,39,cute summer dress!,"the petite was a little bit long on me (i'm 5'2), but it otherwise fits true to size and is very soft and comfortable, breezy. covers enough that it is work appropriate or for something outside. a keeper!",4,1,0,General,Dresses,Dresses,"['true size', 'cute summer dress', 'petite little bit', 'soft comfortable breezy', 'comfortable breezy covers', 'covers work appropriate', 'appropriate outside keeper']","['true size', 'cute summer dress', 'petite little bit', 'soft comfortable breezy', 'comfortable breezy covers', 'covers work appropriate', 'appropriate outside keeper']"
618,1078,47,easy and pretty,"this dress is very comfortable, lovely, and versatile. i know i will wear this often throughout the spring and summer months because of it's elegant ease. i purchased a small and am a 34c and 28 waist; fits perfectly.",5,1,1,General,Dresses,Dresses,"['waist fits', 'lovely versatile know', 'versatile know wear', 'months elegant ease', 'ease purchased small']","['waist fits', 'lovely versatile know', 'versatile know wear', 'months elegant ease', 'ease purchased small']"
619,1078,38,"comfortable, easy dress","what i love especially about this dress are the comfortable, soft fabric and the shape of the back -- the scoop and longer back hem are very ballet dancer! the green & off white print is very pretty for spring. sizing is a little tricky for me as i'm between petite and regular sizes. the hem length in the sp is perfect, about 1.5"" above the knee in front, but the waist sits a little high. the top seam of the waist section is above my natural waist, and the bottom seam sits right under my navel s",4,1,0,General,Dresses,Dresses,"['white print', 'comfortable easy dress', 'easy dress love', 'comfortable soft fabric', 'soft fabric shape', 'print pretty spring', 'spring sizing little', 'petite regular sizes', 'waist sits little', 'little high seam', 'high seam waist', 'section natural waist', 'natural waist seam', 'seam sits right']","['white print', 'comfortable easy dress', 'easy dress love', 'comfortable soft fabric', 'soft fabric shape', 'print pretty spring', 'spring sizing little', 'petite regular sizes', 'waist sits little', 'little high seam', 'high seam waist', 'section natural waist', 'natural waist seam', 'seam sits right']"
620,1078,39,love this dress!!,"beautiful dress!! i love this and am tempted to buy it in more colors. fits true to size, in a flattering way. love the cut of the back and the flow of the bottom.",5,1,1,General,Dresses,Dresses,"['love tempted', 'true size', 'dress beautiful dress', 'beautiful dress love', 'size flattering way', 'flattering way love', 'colors fits true size']","['love tempted', 'true size', 'dress beautiful dress', 'beautiful dress love', 'size flattering way', 'flattering way love', 'colors fits true size']"
621,1078,31,cute and comfy,"this dress is nicely made and hangs beautifully. i did find the shoulders a bit too wide even though i have pretty broad shoulders. then again, i'm also pretty tall and the length on this dress is really nice, so i'll take the slightly wide shoulders. the low back and gathered waist are very flattering. a perfect dress to wear in the summer!",4,1,0,General,Dresses,Dresses,"['broad shoulders', 'wide shoulders', 'cute comfy dress', 'tall length dress', 'perfect dress wear', 'waist flattering perfect dress']","['broad shoulders', 'wide shoulders', 'cute comfy dress', 'tall length dress', 'perfect dress wear', 'waist flattering perfect dress']"
622,1078,61,just right,"great dress, comfortable to wear and flattering, with the stretch cinch waist and the soft flare of the skirt i feel flirty and fun with its open scoop neck and dipping back. plenty of space and simplicity to accessorize or not. i bought it in black/white and red, each with its own feel.",4,1,0,General,Dresses,Dresses,"['great dress', 'skirt feel', 'flattering stretch cinch', 'soft flare skirt', 'fun open scoop', 'open scoop neck', 'plenty space simplicity', 'accessorize bought black', 'neck dipping plenty space']","['great dress', 'skirt feel', 'flattering stretch cinch', 'soft flare skirt', 'fun open scoop', 'open scoop neck', 'plenty space simplicity', 'accessorize bought black', 'neck dipping plenty space']"
623,1078,27,extremely flattering and comfortable,"love love love! i'm 5'8"", 122 lbs, 34b, and have an athletic frame (fairly narrow hips) and i bought an xs (in red.) usually i am a s with retailer for dresses (although occasionally a m for slimmer dresses), but i found that the top part of this dress required me to size down to an xs as the low back-design of the dress fit too loosely with the size s--it hung so that it showed my bra straps and the sleeves were a tad baggy under the arms, showing about 2"" of bra underneath. my guess is that if y",5,1,57,General,Dresses,Dresses,"['narrow hips', 'slimmer dresses', 'dress required', 'arms showing', 'flattering comfortable love', 'comfortable love love', '34b athletic frame']","['narrow hips', 'slimmer dresses', 'dress required', 'arms showing', 'flattering comfortable love', 'comfortable love love', '34b athletic frame']"
624,1078,52,flattering on all figures,i purchased the green dress. it is very comfortable and soft. is as pictured. highly recommend for a casual everyday dress. looks like good quality. which it is. i ordered petite small. it is perfect size. i'm usually a 6p.,5,1,0,General,Dresses,Dresses,"['flattering figures', 'green dress', 'recommend casual', 'dress looks', 'good quality', 'casual everyday dress', 'quality ordered petite', 'small perfect size', 'figures purchased green dress']","['flattering figures', 'green dress', 'recommend casual', 'dress looks', 'good quality', 'casual everyday dress', 'quality ordered petite', 'small perfect size', 'figures purchased green dress']"
625,1078,30,,beautiful dress; i ended up getting it in both the red and the green. the fit is absolutely perfect and it flatters pretty much any figure. one thing i would say is that you should get your exact size if possible; i ordered it online because it was so pretty in the 4p. i happened to be in the store the next week and i ttried on the 4r in the store just to see how it looked and it was awful! i was so disappointed but then my dress arrived in the mail and the 4p fit me perfectly. i'm so glad retailer,5,1,0,General,Dresses,Dresses,"['beautiful dress', 'dress ended', 'perfect flatters', 'week ttried', 'dress arrived', 'glad retailer', 'red green fit', 'flatters pretty figure', 'pretty figure thing', 'thing exact size', 'store looked awful', 'awful disappointed dress', 'dress ended getting red']","['beautiful dress', 'dress ended', 'perfect flatters', 'week ttried', 'dress arrived', 'glad retailer', 'red green fit', 'flatters pretty figure', 'pretty figure thing', 'thing exact size', 'store looked awful', 'awful disappointed dress', 'dress ended getting red']"
626,1078,35,unflattering fit,"this dress runs a bit small. the large arm holes were unflattering to my small chest. also, this dress seemed to make my belly protrude. it kind of made me look pregnant in a way that no other dress has! i could see this dress being flattering on someone with a very flat stomach or a large chest. not me!!",3,0,0,General,Dresses,Dresses,"['flat stomach', 'unflattering fit dress', 'fit dress runs', 'small large arm', 'large arm holes', 'small chest dress', 'pregnant way dress', 'stomach large chest', 'holes unflattering small chest', 'dress flattering flat stomach']","['flat stomach', 'unflattering fit dress', 'fit dress runs', 'small large arm', 'large arm holes', 'small chest dress', 'pregnant way dress', 'stomach large chest', 'holes unflattering small chest', 'dress flattering flat stomach']"
627,1078,35,beautiful dress,"beautiful dress, stretch material makes sure it fits the figure nicely. great value.",5,1,0,General,Dresses,Dresses,"['great value', 'dress beautiful dress', 'beautiful dress stretch', 'sure fits figure', 'material makes sure fits']","['great value', 'dress beautiful dress', 'beautiful dress stretch', 'sure fits figure', 'material makes sure fits']"
628,1078,33,figure forming,"i do recommend this dress with some caveats. 1: it'll be difficult to find a bra that won't show straps, and 2: it's very figure flattering so if you're body conscious, particularly tummy",4,1,0,General,Dresses,Dresses,"['recommend dress caveats', 'difficult find bra', 'figure flattering body', 'figure forming recommend dress']","['recommend dress caveats', 'difficult find bra', 'figure flattering body', 'figure forming recommend dress']"
629,1078,43,very snug,"i tried this on in the store in a size 4, and it was too tight. i'd need a 6 or possibly a 8, if i wanted a little room. (the store didn't have either.) though it was too tight, it was very flattering and more comfortable than i assumed. the neckline is a little awkward. the front straps of my racerback bra peeked out the sides. this might not be an issue with a bigger size.",4,1,0,General,Dresses,Dresses,"['tight need', 'little room', 'straps racerback', 'bra peeked', 'bigger size', 'little awkward straps', 'sides issue bigger size']","['tight need', 'little room', 'straps racerback', 'bra peeked', 'bigger size', 'little awkward straps', 'sides issue bigger size']"
630,1078,28,,,5,1,0,General,Dresses,Dresses,[],[]
631,1078,63,a gorgeous swing dress,"this is an amazing summer dress! so pretty it stood out even though only a few were left on the rack. it's light, airy and perfect even for the hottest summer days. the straps are not adjustable but for me the dress was not too low and it fit just like on the model pictured. a very thin belt comes with it but adds nothing ,only detracts. i am usually a s or m in retailer sizing and the s was perfect. 
 ( for ref. 5'7', 140 lbs) this dress is so flawless and beautiful and i feel wonderful wearing",5,1,22,General,Dresses,Dresses,"['thin belt', 'belt comes', 'retailer sizing', 'wonderful wearing', 'gorgeous swing dress', 'dress amazing summer', 'amazing summer dress', 'rack light airy', 'perfect hottest summer', 'hottest summer days', 'straps adjustable dress', 'fit like model', 'model pictured thin belt']","['thin belt', 'belt comes', 'retailer sizing', 'wonderful wearing', 'gorgeous swing dress', 'dress amazing summer', 'amazing summer dress', 'rack light airy', 'perfect hottest summer', 'hottest summer days', 'straps adjustable dress', 'fit like model', 'model pictured thin belt']"
632,1078,28,very flowy,this dress has way too much material. the material is really soft and beautiful but there's too much of it. it feels like you're wearing a big sack. sadly i'll be returning it.,3,0,1,General,Dresses,Dresses,"['big sack', 'flowy dress way']","['big sack', 'flowy dress way']"
633,1078,49,love this dress,"i am a petite girl, 5'2""/105 lbs- i bought size s and it fits me just right. i love the way the fabric feels on my body. i tried this dress with flat shoe and it doesn't make me look short. the colors are vibrant but not too bright which makes it perfect for any time of the year to wear.",5,1,1,General,Dresses,Dresses,"['fabric feels', 'body tried', 'short colors', 'year wear', 'dress petite girl', 'right love way', 'dress flat shoe', 'perfect time year', 'shoe look short colors']","['fabric feels', 'body tried', 'short colors', 'year wear', 'dress petite girl', 'right love way', 'dress flat shoe', 'perfect time year', 'shoe look short colors']"
634,1078,33,couldn't send it back fast enough!,"unlike the other two reviews , i found this dress horrid. i ordered a xs since i am between that and a s. it was just too much fabric for me. . i have a small frame, so it was just so overwhelming, the armholes were big and i felt like i had a bag on me. colors were nice and fabric was soft and light.. the belt made no sense as others have said. length was good. i tried it on as soon as i got it and couldn't take it off fast enough. i literally ran to the post office and back it goes. this is my",2,0,8,General,Dresses,Dresses,"['small frame', 'frame overwhelming', 'sense said', 'office goes', 'colors nice fabric', 'soft light belt', 'light belt sense']","['small frame', 'frame overwhelming', 'sense said', 'office goes', 'colors nice fabric', 'soft light belt', 'light belt sense']"
635,1078,48,,"too full of a dress for me. i tried a belt and it is then too chunky. if you are younger, tall and slim, this would look great",2,0,0,General,Dresses,Dresses,['dress tried'],['dress tried']
636,1078,35,,,4,1,0,General,Dresses,Dresses,[],[]
637,1078,26,swing dress,when i received the dress i went to try it on and one of the loops for the string to cinch the dress broke. guess that's gonna have to go back,3,1,0,General,Dresses,Dresses,"['dress received', 'dress went', 'guess gon']","['dress received', 'dress went', 'guess gon']"
638,1078,52,"all occasions, all beautiful, all quality","i tried on almost every dress in the shop today, and this is the dress. as soon as i tried it on i started twirling around. i felt beautiful and i couldn't stop smiling. my mother said that it makes my blue eyes glow. it flatters my figure by hanging perfectly across my bust-line, floating over my curves, and camouflaging my little unappealing bumps. also, the dress is cut nicely under the arms which allows coverage for a strapless bra. i chose the medium size even though i usually wear a large",5,1,8,General,Dresses,Dresses,"['quality tried', 'beautiful stop', 'stop smiling', 'mother said', 'blue eyes', 'eyes glow', 'figure hanging', 'line floating', 'dress cut', 'arms allows', 'medium size', 'occasions beautiful quality', 'curves camouflaging little', 'mother said makes blue', 'bra chose medium size']","['quality tried', 'beautiful stop', 'stop smiling', 'mother said', 'blue eyes', 'eyes glow', 'figure hanging', 'line floating', 'dress cut', 'arms allows', 'medium size', 'occasions beautiful quality', 'curves camouflaging little', 'mother said makes blue', 'bra chose medium size']"
639,1078,25,,"love this dress! the other reviews were accurate. it is a lot of fabric and i can't decide whether i will actually use the belt that it came with. but i think it would be a great, beachy dress for the summer.",5,1,1,General,Dresses,Dresses,"['belt came', 'accurate lot fabric', 'great beachy dress', 'beachy dress summer', 'dress reviews accurate lot', 'belt came think great']","['belt came', 'accurate lot fabric', 'great beachy dress', 'beachy dress summer', 'dress reviews accurate lot', 'belt came think great']"
640,1078,50,i love this dress so much i almost said a bad word,"omg, i am 5'8 size 14, big hips and i simply love love, love this dress! when i first saw myself in the mirror i just loved the way it fell and gypsy style of it. the material is rich and soft. i caught it on sale under a hundred bucks and it is more than worth it!",5,1,3,General,Dresses,Dresses,"['big hips', 'dress saw', 'mirror loved', 'bad word omg', 'gypsy style material', 'dress said bad word', 'way fell gypsy style']","['big hips', 'dress saw', 'mirror loved', 'bad word omg', 'gypsy style material', 'dress said bad word', 'way fell gypsy style']"
641,1078,53,beautiful dress,"found this dress on the sale rack, but the store did not have my size. fortunately they were able to order & ship it free. the colors & fabric caught my eye right away. it reminds me of a vintage apron print, but in a good way. i'm tall with a long torso & i
had to lower the waist tie.",4,1,0,General,Dresses,Dresses,"['beautiful dress', 'dress found', 'able order', 'fabric caught', 'ship free colors', 'vintage apron print', 'print good way', 'tall long torso', 'lower waist tie']","['beautiful dress', 'dress found', 'able order', 'fabric caught', 'ship free colors', 'vintage apron print', 'print good way', 'tall long torso', 'lower waist tie']"
